RA,DEC,COADD_OBJECT_ID,DNF_ZMC_MOF,DNF_ZMC_SOF,DNF_ZMEAN_MOF,DNF_ZMEAN_SOF,DNF_ZSIGMA_MOF,DNF_ZSIGMA_SOF,EXTENDED_CLASS_MASH_SOF,FLAGS_FOOTPRINT,FLAGS_FOREGROUND,FLAGS_GOLD,SOF_CM_MAG_CORRECTED_G,SOF_CM_MAG_CORRECTED_I,SOF_CM_MAG_CORRECTED_R,SOF_CM_MAG_CORRECTED_Z,SOURCE,Z,ERR_Z,GminusR,GminusI,GminusZ,RminusI,RminusZ,IminusZ,C:objID
36.107157,-4.995815,117563704,0.30452001,0.27643001,0.33121553,0.3093569,0.02174912,0.02328786,3,1,0,0,21.05285677,19.15912023,19.62871645,18.85684905,GAMA,0.29383,-9.999,1.42414032,1.89373654,2.19600772,0.46959622,0.7718674,0.30227118,112094355
36.144084,-4.395075,114239377,0.22542199,0.339073,0.26885659,0.2686024,0.00753146,0.00493146,3,1,0,0,20.13534501,18.5327803,19.02231022,18.25238272,GAMA,0.25367,-9.999,1.11303479,1.60256471,1.88296229,0.48952992,0.7699275,0.28039758,93874318
36.858575,-5.003649,118658005,0.253512,0.253512,0.26431909,0.27305278,0.02546948,0.02608183,3,1,0,0,19.9418325,18.76877406,19.15168323,18.62268006,GAMA,0.22695,-9.999,0.79014927,1.17305844,1.31915244,0.38290917,0.52900317,0.146094,93885014
36.525907,-5.509491,116090062,0.22466999,0.22466999,0.29377761,0.29628038,0.02046713,0.01500109,3,1,0,0,20.63392869,18.85561005,19.29527312,18.53485711,GAMA,0.35706,-9.999,1.33865557,1.77831864,2.09907158,0.43966307,0.76041601,0.32075294,110128377
36.583031,-5.088047,118662251,0.48249,0.36941001,0.41228858,0.32067031,0.01278136,0.02362488,3,1,0,0,20.67526709,19.22060688,19.56596188,18.9641443,GAMA,0.4359,-9.999,1.10930521,1.45466021,1.71112279,0.345355,0.60181758,0.25646258,114420900
36.301025,-5.29513,117577648,0.21419001,0.136481,0.20687723,0.20438135,0.02912852,0.02975521,3,1,0,0,19.59791628,18.60998336,18.93076057,18.45974614,GAMA,0.20545,-9.999,0.66715571,0.98793292,1.13817014,0.32077721,0.47101443,0.15023722,114429317
36.841741,-5.304155,118672677,0.25615001,0.25615001,0.31138283,0.31039059,0.01709091,0.01594952,3,1,0,0,20.63865614,18.63335708,19.16155706,18.30902166,GAMA,0.35105,-9.999,1.47709908,2.00529906,2.32963448,0.52819998,0.8525354,0.32433542,114218502
36.00108,-4.474899,114243186,0.1366,0.1366,0.1366,0.1366,0.001,0.001,3,1,0,0,19.05385028,18.08621996,18.41771122,17.91967167,GAMA,0.1366,-9.999,0.63613906,0.96763032,1.13417861,0.33149126,0.49803955,0.16654829,111765434
36.162347,-4.451711,114242061,0.101785,0.120621,0.10135537,0.1455459,0.01007924,0.00883296,3,1,0,0,18.38980764,17.49496475,17.86000626,17.37366519,GAMA,0.25287,-9.999,0.52980138,0.89484289,1.01614245,0.36504151,0.48634107,0.12129956,92317859
36.003402,-4.817742,117554656,0.29374999,0.29374999,0.29374999,0.29374999,0.001,0.001,3,1,0,0,20.3776958,18.35368167,18.85798784,18.03303361,GAMA,0.29375,-9.999,1.51970796,2.02401413,2.34466219,0.50430617,0.82495423,0.32064806,93877587
36.782005,-5.119811,118663281,0.0731982,0.0443342,0.06392203,0.06219769,0.00300046,0.00285848,3,1,0,0,17.13440646,16.52904395,16.70207838,16.41204991,GAMA,0.07702,-9.999,0.43232808,0.60536251,0.72235655,0.17303443,0.29002847,0.11699404,110479268
36.000956,-4.356755,114237294,0.32635,0.32635,0.32635,0.32635,0.001,0.001,3,1,0,0,20.56715691,18.62582638,19.13804439,18.30658285,GAMA,0.32635,-9.999,1.42911252,1.94133053,2.26057406,0.51221801,0.83146154,0.31924353,125268604
36.267566,-5.269709,117576598,0.07763,0.07763,0.07763,0.07763,0.001,0.001,3,1,0,0,18.74086883,17.98369609,18.219097,17.86946983,GAMA,0.07763,-9.999,0.52177183,0.75717274,0.871399,0.23540091,0.34962717,0.11422626,92332644
36.098336,-5.162265,117571675,0.21097,0.21097,0.21097,0.21097,0.001,0.001,3,1,0,0,18.86240119,17.54624678,17.95180804,17.30515175,GAMA,0.21097,-9.999,0.91059315,1.31615441,1.55724944,0.40556126,0.64665629,0.24109503,114426889
36.489145,-5.170671,118666070,0.22932,0.22932,0.22932,0.22932,0.001,0.001,3,1,0,0,19.52567529,18.2261732,18.60116181,18.00287483,GAMA,0.22932,-9.999,0.92451348,1.29950209,1.52280046,0.37498861,0.59828698,0.22329837,117438379
36.20983,-4.700269,117549043,0.19097,0.19097,0.27851087,0.26757556,0.01480407,0.01560695,3,1,0,0,20.40529569,18.71248307,19.23661987,18.40306463,GAMA,0.29494,-9.999,1.16867582,1.69281262,2.00223106,0.5241368,0.83355524,0.30941844,116090148
36.172784,-4.47436,114243112,0.11826,0.11826,0.11826,0.11826,0.001,0.001,3,1,0,0,19.08673831,17.73197219,18.13027133,17.46116387,GAMA,0.11826,-9.999,0.95646698,1.35476612,1.62557444,0.39829914,0.66910746,0.27080832,116101337
36.226019,-5.316942,117578615,0.28417,0.28417,0.28417,0.28417,0.001,0.001,3,1,0,0,20.18159384,18.35249087,18.85490736,18.05675882,GAMA,0.28417,-9.999,1.32668648,1.82910297,2.12483502,0.50241649,0.79814854,0.29573205,111793751
36.285015,-4.549181,114246754,0.29493001,0.34051999,0.27958935,0.27393249,0.01160904,0.01035274,3,1,0,0,20.47618051,18.99796675,19.42077387,18.6891662,GAMA,0.32684,-9.999,1.05540664,1.47821376,1.78701431,0.42280712,0.73160767,0.30880055,93881529
36.214046,-4.922384,117559915,0.2255,0.2255,0.20512156,0.20924528,0.01699268,0.01242185,3,1,0,0,20.39483331,18.7458753,19.14830847,18.46525811,GAMA,0.34829,-9.999,1.24652484,1.64895801,1.9295752,0.40243317,0.68305036,0.28061719,151936906
36.652666,-5.120707,118663878,0.30304,0.30304,0.15047657,0.14539424,0.00700838,0.00470525,3,1,0,0,19.80210097,18.47853265,18.92005332,18.18333045,GAMA,0.14227,-9.999,0.88204765,1.32356832,1.61877052,0.44152067,0.73672287,0.2952022,104693187
36.239623,-4.629067,117545493,0.12800001,0.171281,0.1351279,0.13483605,0.0350901,0.0281642,3,1,0,0,19.85390768,19.31845438,19.50361865,19.28618884,GAMA,0.15118,-9.999,0.35028903,0.5354533,0.56771884,0.18516427,0.21742981,0.03226554,101820955
36.012431,-4.572637,114247447,0.02047,0.02047,0.02047,0.02047,0.001,0.001,3,1,0,0,17.97481945,17.63565411,17.71094536,17.56053782,GAMA,0.02047,-9.999,0.26387409,0.33916534,0.41428163,0.07529125,0.15040754,0.07511629,120760111
36.664529,-5.096319,118662136,0.13735101,0.13735101,0.07826468,0.07893898,0.00318671,0.00290474,3,1,0,0,17.35493313,16.12020596,16.48620796,15.85736367,GAMA,0.0547,-9.999,0.86872517,1.23472717,1.49756946,0.366002,0.62884429,0.26284229,117504979
36.624457,-5.043782,118659777,0.0789991,0.0789991,0.14802772,0.1501451,0.02986141,0.03000667,3,1,0,0,19.37452184,18.28628374,18.60678825,18.08798677,GAMA,0.05478,-9.999,0.76773359,1.0882381,1.28653507,0.32050451,0.51880148,0.19829697,112090277
36.135886,-4.500889,114244513,0.41029999,0.41029999,0.320546,0.32576337,0.03475668,0.03448856,3,1,0,0,20.59539882,19.26932087,19.63737411,18.9605801,GAMA,0.32746,-9.999,0.95802471,1.32607795,1.63481872,0.36805324,0.67679401,0.30874077,117578982
36.866701,-5.134277,118664643,0.20397,0.20397,0.20397,0.20397,0.001,0.001,3,1,0,0,20.63665426,19.31190647,19.70209868,19.06384271,GAMA,0.20397,-9.999,0.93455558,1.32474779,1.57281155,0.39019221,0.63825597,0.24806376,104697348
36.775195,-5.429083,118901464,0.23115,0.23115,0.23115,0.23115,0.001,0.001,3,1,0,0,20.47939498,18.88121329,19.35329504,18.58506636,GAMA,0.23115,-9.999,1.12609994,1.59818169,1.89432862,0.47208175,0.76822868,0.29614693,114236711
35.820651,-4.64593,117546666,0.25974,0.25974,0.25974,0.25974,0.001,0.001,3,1,0,0,20.62108641,19.07490581,19.50521146,18.82895211,GAMA,0.25974,-9.999,1.11587495,1.5461806,1.7921343,0.43030565,0.67625935,0.2459537,114430317
36.483551,-4.974236,118656557,0.0887064,0.10614,0.12741542,0.11399069,0.01989329,0.0115152,3,1,0,0,19.09993995,18.07592181,18.3727542,17.87094293,GAMA,0.05364,-9.999,0.72718575,1.02401814,1.22899702,0.29683239,0.50181127,0.20497888,117449311
36.047937,-5.041754,117565911,0.367535,0.367535,0.27427956,0.27396801,0.00915933,0.00624785,3,1,0,0,20.2728262,18.47117071,18.95861236,18.13967379,GAMA,0.3223,-9.999,1.31421384,1.80165549,2.13315241,0.48744165,0.81893857,0.33149692,92322854
36.01638,-4.621288,114250182,0.16624001,0.16624001,0.14235505,0.13930205,0.04242831,0.03572067,3,1,0,0,20.14333208,19.47101894,19.67738595,19.3723923,GAMA,0.16798,-9.999,0.46594613,0.67231314,0.77093978,0.20636701,0.30499365,0.09862664,116096421
36.128157,-4.999474,117563956,0.26052001,0.26052001,0.26052001,0.26052001,0.001,0.001,3,1,0,0,20.52887304,19.05428512,19.49766186,18.7837555,GAMA,0.26052,-9.999,1.03121118,1.47458792,1.74511754,0.44337674,0.71390636,0.27052962,114230271
36.265545,-4.651145,117547172,0.235074,0.235074,0.23878926,0.23859538,0.02215427,0.01993092,3,1,0,0,19.83195241,18.91014379,19.20116812,18.80359642,GAMA,0.26437,-9.999,0.63078429,0.92180862,1.02835599,0.29102433,0.3975717,0.10654737,114225295
35.915343,-5.037721,117565791,0.24507,0.24507,0.28160736,0.28237176,0.01393849,0.01547473,3,1,0,0,20.87036372,19.0951253,19.55193413,18.79850597,GAMA,0.26263,-9.999,1.31842959,1.77523842,2.07185775,0.45680883,0.75342816,0.29661933,104673531
36.39828,-4.379907,117473784,0.31314999,0.32831001,0.31171656,0.30487472,0.00328181,0.00482129,3,1,0,0,20.43726649,18.49688648,19.02097118,18.16591648,GAMA,0.31242,-9.999,1.41629531,1.94038001,2.27135001,0.5240847,0.8550547,0.33097,152697532
36.36048,-4.670647,117547662,0.20943999,0.20943999,0.20943999,0.20943999,0.001,0.001,3,1,0,0,19.98604761,19.05613653,19.34894457,18.94034793,GAMA,0.20944,-9.999,0.63710304,0.92991108,1.04569968,0.29280804,0.40859664,0.1157886,111779337
36.787104,-4.773377,118646725,0.05421,0.05421,0.05421,0.05421,0.001,0.001,3,1,0,0,18.69288775,18.2085333,18.33254845,18.09637535,GAMA,0.05421,-9.999,0.3603393,0.48435445,0.5965124,0.12401515,0.2361731,0.11215795,93864595
36.802424,-4.600473,117484277,0.284466,0.284466,0.29245025,0.28862947,0.00935385,0.00831569,3,1,0,0,19.70924123,17.69613366,18.18597001,17.39483457,GAMA,0.29803,-9.999,1.52327122,2.01310757,2.31440666,0.48983635,0.79113544,0.30129909,101116953
36.561367,-4.967437,118656286,0.247339,0.25213,0.25983736,0.27183196,0.03732809,0.01928879,3,1,0,0,20.11684834,18.89088065,19.27376042,18.71913263,GAMA,0.23964,-9.999,0.84308792,1.22596769,1.39771571,0.38287977,0.55462779,0.17174802,112094203
36.020699,-4.779784,117552738,0.0193694,0.08352,0.05205223,0.05119447,0.01748645,0.01548759,3,1,0,0,19.0845968,18.44756195,18.62104095,18.31400103,GAMA,0.04404,-9.999,0.46355585,0.63703485,0.77059577,0.173479,0.30703992,0.13356092,117577397
36.127023,-4.40012,114239663,0.11825,0.11825,0.11825,0.11825,0.001,0.001,3,1,0,0,19.70665066,19.05182219,19.27871298,18.976678,GAMA,0.11825,-9.999,0.42793768,0.65482847,0.72997266,0.22689079,0.30203498,0.07514419,121696063
36.735434,-5.063566,118661010,0.14463,0.14463,0.14463,0.14463,0.001,0.001,3,1,0,0,20.06515854,19.48964128,19.68440286,19.44222146,GAMA,0.14463,-9.999,0.38075568,0.57551726,0.62293708,0.19476158,0.2421814,0.04741982,110488776
36.817266,-5.377152,118898860,0.19219001,0.19219001,0.19219001,0.19219001,0.001,0.001,3,1,0,0,20.04621785,19.08995652,19.3790237,18.92555296,GAMA,0.19219,-9.999,0.66719415,0.95626133,1.12066489,0.28906718,0.45347074,0.16440356,101110508
36.023761,-5.227337,117574700,0.20993,0.20993,0.21488681,0.22087361,0.02663829,0.02509512,3,1,0,0,19.36626039,18.55876976,18.81107311,18.47383917,GAMA,0.19912,-9.999,0.55518728,0.80749063,0.89242122,0.25230335,0.33723394,0.08493059,118655131
35.190736,-4.658387,110471716,0.19930001,0.19930001,0.19930001,0.19930001,0.001,0.001,3,1,0,0,20.04153474,19.07328065,19.37390124,18.89153845,GAMA,0.1993,-9.999,0.6676335,0.96825409,1.14999629,0.30062059,0.48236279,0.1817422,90141099
36.737579,-5.076356,118661589,0.128967,0.19835,0.19060241,0.18112469,0.00875677,0.0063727,3,1,0,0,19.93636348,18.60215213,19.04046329,18.33741676,GAMA,0.14377,-9.999,0.89590019,1.33421135,1.59894672,0.43831116,0.70304653,0.26473537,118659743
36.420988,-4.354717,117472702,0.194941,0.200524,0.19519609,0.19467966,0.00845247,0.00757826,3,1,0,0,19.50248779,17.87280744,18.33201216,17.55692395,GAMA,0.20508,-9.999,1.17047563,1.62968035,1.94556384,0.45920472,0.77508821,0.31588349,95260001
36.699217,-5.378703,118897730,0.34897,0.34897,0.29499033,0.29244295,0.00967415,0.00866744,3,1,0,0,19.63174379,17.7312564,18.25142734,17.44129234,GAMA,0.23423,-9.999,1.38031645,1.90048739,2.19045145,0.52017094,0.810135,0.28996406,92326243
35.840419,-5.018582,117564839,0.41758001,0.41758001,0.41758001,0.41758001,0.001,0.001,3,1,0,0,20.44250747,19.60556126,19.72796696,19.38820006,GAMA,0.41758,-9.999,0.71454051,0.83694621,1.05430741,0.1224057,0.3397669,0.2173612,118655572
36.86092,-4.629202,118639679,0.34261101,0.34297001,0.34826314,0.34967974,0.00863847,0.00883678,3,1,0,0,20.98263518,18.8203001,19.3617519,18.51529241,GAMA,0.33158,-9.999,1.62088328,2.16233508,2.46734277,0.5414518,0.84645949,0.30500769,93876136
36.501402,-4.939501,118654828,0.41248,0.41248,0.41248,0.41248,0.001,0.001,3,1,0,0,21.25839993,18.99065824,19.59223824,18.61104703,GAMA,0.41248,-9.999,1.66616169,2.26774169,2.6473529,0.60158,0.98119121,0.37961121,110127179
36.728314,-5.563113,118907814,0.11617,0.11617,0.11617,0.11617,0.001,0.001,3,1,0,0,19.1810116,17.99533491,18.39120761,17.76049183,GAMA,0.11617,-9.999,0.78980399,1.18567669,1.42051977,0.3958727,0.63071578,0.23484308,104692392
36.829227,-5.096184,118662677,0.21726701,0.27627501,0.25972083,0.25525406,0.02914054,0.02138457,3,1,0,0,19.94286653,18.88815058,19.20098654,18.74719617,GAMA,0.2608,-9.999,0.74187999,1.05471595,1.19567036,0.31283596,0.45379037,0.14095441,117477533
35.817333,-4.902444,117558959,0.36603001,0.36603001,0.3270174,0.32859495,0.00872538,0.00886121,3,1,0,0,21.12693571,19.04812195,19.56092368,18.74417639,GAMA,0.33033,-9.999,1.56601203,2.07881376,2.38275932,0.51280173,0.81674729,0.30394556,117485144
36.736433,-5.642419,118911752,0.33829999,0.33829999,0.33829999,0.33829999,0.001,0.001,3,1,0,0,20.6883127,18.61776199,19.16142577,18.30230136,GAMA,0.3383,-9.999,1.52688693,2.07055071,2.38601134,0.54366378,0.85912441,0.31546063,95260488
36.808008,-5.099636,118662723,0.16981,0.16981,0.13748512,0.13812888,0.02205024,0.01848743,3,1,0,0,19.51126919,18.42982489,18.75538511,18.21577174,GAMA,0.0533,-9.999,0.75588408,1.0814443,1.29549745,0.32556022,0.53961337,0.21405315,93867283
36.657051,-5.503686,118904932,0.28294,0.30072999,0.28796327,0.28054893,0.00747535,0.0209803,3,1,0,0,20.28772452,18.33305769,18.81661642,18.02833589,GAMA,0.28131,-9.999,1.4711081,1.95466683,2.25938863,0.48355873,0.78828053,0.3047218,114244459
35.835209,-5.028536,117565145,0.143885,0.143885,0.11270028,0.11207088,0.00591502,0.00453257,3,1,0,0,18.28276578,16.96341217,17.3682526,16.68680887,GAMA,0.15252,-9.999,0.91451318,1.31935361,1.59595691,0.40484043,0.68144373,0.2766033,104689776
36.120036,-4.540066,114246291,0.23110899,0.23110899,0.26664087,0.26992583,0.0115255,0.01143635,3,1,0,0,19.21727968,18.19357042,18.59922879,18.10809131,GAMA,0.19552,-9.999,0.61805089,1.02370926,1.10918837,0.40565837,0.49113748,0.08547911,118670076
36.694039,-5.518908,118905639,0.42157,0.42157,0.42157,0.42157,0.001,0.001,3,1,0,0,20.60129149,18.60824418,19.12371257,18.28459605,GAMA,0.42157,-9.999,1.47757892,1.99304731,2.31669544,0.51546839,0.83911652,0.32364813,104427465
36.766059,-5.046091,118659731,0.156775,0.18413,0.16397661,0.16131301,0.00748235,0.00682201,3,1,0,0,18.80646385,17.30851282,17.71503548,17.002008,GAMA,0.15176,-9.999,1.09142837,1.49795103,1.80445585,0.40652266,0.71302748,0.30650482,114224119
36.190137,-4.845591,117556068,0.133471,0.133471,0.15319972,0.1575229,0.02055649,0.0192314,3,1,0,0,19.00120337,18.04945089,18.35224297,17.88099853,GAMA,0.14064,-9.999,0.6489604,0.95175248,1.12020484,0.30279208,0.47124444,0.16845236,125245599
36.309305,-5.32895,117579097,0.18463001,0.18463001,0.18463001,0.18463001,0.001,0.001,3,1,0,0,20.12632278,19.2899931,19.5653538,19.15731753,GAMA,0.18463,-9.999,0.56096898,0.83632968,0.96900525,0.2753607,0.40803627,0.13267557,118656953
36.445081,-4.46438,117477896,0.30785501,0.30785501,0.28606591,0.28787968,0.02543075,0.02535186,3,1,0,0,20.28721629,19.40122263,19.62750209,19.15274464,GAMA,0.30791,-9.999,0.6597142,0.88599366,1.13447165,0.22627946,0.47475745,0.24847799,101812122
36.306734,-4.707592,117549335,0.45982799,0.457111,0.45635936,0.44965142,0.01678735,0.0166207,3,1,0,0,21.41923116,19.10313111,19.71284335,18.75490727,GAMA,0.39265,-9.999,1.70638781,2.31610005,2.66432389,0.60971224,0.95793608,0.34822384,114216328
36.074558,-4.359111,114237408,0.194619,0.19035099,0.18428776,0.1844238,0.00797286,0.00820555,3,1,0,0,19.33495808,17.78162198,18.18822109,17.47706472,GAMA,0.18215,-9.999,1.14673699,1.5533361,1.85789336,0.40659911,0.71115637,0.30455726,151959154
36.24608,-4.809018,117554173,0.26203999,0.26736999,0.26941258,0.26781955,0.01071867,0.00869572,3,1,0,0,19.60512469,17.73281552,18.20689031,17.44234129,GAMA,0.23946,-9.999,1.39823438,1.87230917,2.1627834,0.47407479,0.76454902,0.29047423,116096391
35.753567,-5.066306,117566993,0.17803,0.17803,0.17803,0.17803,0.001,0.001,3,1,0,0,18.91497054,17.77382016,18.11913623,17.55115621,GAMA,0.17803,-9.999,0.79583431,1.14115038,1.36381433,0.34531607,0.56798002,0.22266395,93870606
35.771966,-4.656496,117546151,0.18139,0.18139,0.14574678,0.14736471,0.00500751,0.003395,3,1,0,0,18.42540357,16.80672708,17.2981214,16.44539711,GAMA,0.14245,-9.999,1.12728217,1.61867649,1.98000646,0.49139432,0.85272429,0.36132997,104687126
36.561682,-4.948515,118655354,0.29953,0.29953,0.29953,0.29953,0.001,0.001,3,1,0,0,20.71211631,18.91560527,19.46263965,18.55659781,GAMA,0.29953,-9.999,1.24947666,1.79651104,2.1555185,0.54703438,0.90604184,0.35900746,118647280
36.850404,-4.610089,117484007,0.07015,0.07015,0.07015,0.07015,0.001,0.001,3,1,0,0,18.02281658,17.46736638,17.64126106,17.32938174,GAMA,0.07015,-9.999,0.38155552,0.5554502,0.69343484,0.17389468,0.31187932,0.13798464,92324763
36.560776,-4.968339,118656248,0.27857,0.24409001,0.27035403,0.26632491,0.00912116,0.00622652,3,1,0,0,19.78777451,17.93571645,18.37940817,17.66188195,GAMA,0.26182,-9.999,1.40836634,1.85205806,2.12589256,0.44369172,0.71752622,0.2738345,105457024
36.432583,-4.329142,117471362,0.0389589,0.0389589,0.04590665,0.04565805,0.00401474,0.00309079,3,1,0,0,17.47671271,16.96308996,17.09471933,16.83231597,GAMA,0.0688,-9.999,0.38199338,0.51362275,0.64439674,0.13162937,0.26240336,0.13077399,115692705
36.747677,-4.496598,117479260,0.0566014,0.0681418,0.08184378,0.07817972,0.02258619,0.01695349,3,1,0,0,19.58848294,18.94074908,19.12094733,18.81916356,GAMA,0.07111,-9.999,0.46753561,0.64773386,0.76931938,0.18019825,0.30178377,0.12158552,118672324
36.511272,-4.945307,118655090,0.08389,0.08389,0.08389,0.08389,0.001,0.001,3,1,0,0,19.00427524,18.21580106,18.47537303,18.07478009,GAMA,0.08389,-9.999,0.52890221,0.78847418,0.92949515,0.25957197,0.40059294,0.14102097,117562166
36.799279,-5.016659,118658750,0.270522,0.270522,0.22135259,0.22144337,0.01957352,0.02181024,3,1,0,0,20.26004883,19.32682082,19.66181233,19.223913,GAMA,0.19073,-9.999,0.5982365,0.93322801,1.03613583,0.33499151,0.43789933,0.10290782,114230013
36.750494,-5.469423,118903508,0.25567001,0.25567001,0.27974045,0.28406107,0.01273665,0.01094891,3,1,0,0,20.5358335,18.77588387,19.23942383,18.49362943,GAMA,0.26172,-9.999,1.29640967,1.75994963,2.04220407,0.46353996,0.7457944,0.28225444,110143963
36.279129,-5.280301,117577226,0.20518,0.20518,0.20518,0.20518,0.001,0.001,3,1,0,0,20.16614808,18.31931453,18.8128682,17.97077228,GAMA,0.20518,-9.999,1.35327988,1.84683355,2.1953758,0.49355367,0.84209592,0.34854225,115694883
36.825512,-4.481248,117478586,0.29493001,0.29493001,0.29493001,0.29493001,0.001,0.001,3,1,0,0,20.48442923,19.00588466,19.4513614,18.69224817,GAMA,0.29493,-9.999,1.03306783,1.47854457,1.79218106,0.44547674,0.75911323,0.31363649,117557947
36.108541,-5.189466,117573037,0.31663001,0.30309001,0.35069308,0.34651291,0.02115342,0.01288896,3,1,0,0,20.56342084,18.92235545,19.44689082,18.54087302,GAMA,0.19952,-9.999,1.11653002,1.64106539,2.02254782,0.52453537,0.9060178,0.38148243,116094726
36.385424,-4.685008,117548344,0.24246,0.27123001,0.25424799,0.25419912,0.0061166,0.00924577,3,1,0,0,19.89588486,18.0816635,18.52106215,17.79863477,GAMA,0.26368,-9.999,1.37482271,1.81422136,2.09725009,0.43939865,0.72242738,0.28302873,104422488
36.78686,-5.414555,118900796,0.23994,0.23994,0.23819485,0.2346316,0.01481314,0.01379713,3,1,0,0,20.16773666,18.85804387,19.30948421,18.63983193,GAMA,0.24399,-9.999,0.85825245,1.30969279,1.52790473,0.45144034,0.66965228,0.21821194,151940015
36.744227,-4.799146,118647957,0.05398,0.04068,0.07206775,0.07441039,0.02231621,0.01982969,3,1,0,0,19.7252,19.44791385,19.47075737,19.40234296,GAMA,0.05459,-9.999,0.25444263,0.27728615,0.32285704,0.02284352,0.06841441,0.04557089,116104882
36.509059,-4.968237,118656318,0.376847,0.34465,0.38543865,0.38712686,0.02282259,0.02482875,3,1,0,0,21.23412683,19.02065734,19.57897893,18.71028575,GAMA,0.34988,-9.999,1.6551479,2.21346949,2.52384108,0.55832159,0.86869318,0.31037159,101129243
36.202931,-5.2458,117575559,0.17767,0.17767,0.17767,0.17767,0.001,0.001,3,1,0,0,19.16803157,18.40402672,18.64965568,18.30974772,GAMA,0.17767,-9.999,0.51837589,0.76400485,0.85828385,0.24562896,0.33990796,0.094279,117573450
36.796947,-5.432439,118901657,0.187684,0.1683,0.16205555,0.16054404,0.01218614,0.00854802,3,1,0,0,19.45632836,17.99585473,18.43262065,17.69169193,GAMA,0.14777,-9.999,1.02370771,1.46047363,1.76463643,0.43676592,0.74092872,0.3041628,117577280
36.405046,-5.378946,115692532,0.24065,0.24065,0.24065,0.24065,0.001,0.001,3,1,0,0,20.13303115,18.67304392,19.09661341,18.44519846,GAMA,0.24065,-9.999,1.03641774,1.45998723,1.68783269,0.42356949,0.65141495,0.22784546,93864558
36.493003,-4.977304,118656654,0.0523095,0.0677161,0.04921477,0.04359182,0.00949525,0.00463618,3,1,0,0,18.88670449,18.53169767,18.60518429,18.45580376,GAMA,0.05393,-9.999,0.2815202,0.35500682,0.43090073,0.07348662,0.14938053,0.07589391,112115691
35.901399,-5.49571,115699503,0.28150001,0.28150001,0.28429845,0.28339952,0.01360081,0.01452725,3,1,0,0,20.95072251,19.00352285,19.47275097,18.69974748,GAMA,0.29513,-9.999,1.47797154,1.94719966,2.25097503,0.46922812,0.77300349,0.30377537,110481937
36.173406,-4.853177,117556224,0.190715,0.190715,0.18344158,0.18344362,0.0073531,0.00718115,3,1,0,0,19.16211337,17.51620308,17.96438462,17.18557749,GAMA,0.17856,-9.999,1.19772875,1.64591029,1.97653588,0.44818154,0.77880713,0.33062559,93863245
36.757641,-5.43707,118901967,0.28292999,0.28292999,0.24967191,0.24957602,0.00577025,0.00651199,3,1,0,0,20.45723807,18.99465241,19.42114563,18.73195258,GAMA,0.21227,-9.999,1.03609244,1.46258566,1.72528549,0.42649322,0.68919305,0.26269983,101116618
35.80341,-4.670249,117547752,0.25728101,0.23837,0.26550609,0.26074195,0.02002873,0.01899911,3,1,0,0,20.57915293,19.51223914,19.81272073,19.3106076,GAMA,0.19336,-9.999,0.7664322,1.06691379,1.26854533,0.30048159,0.50211313,0.20163154,121686897
36.002283,-5.064172,117567065,0.14396,0.14396,0.14396,0.14396,0.001,0.001,3,1,0,0,20.19176015,19.26490494,19.56394109,19.109799,GAMA,0.14396,-9.999,0.62781906,0.92685521,1.08196115,0.29903615,0.45414209,0.15510594,114244513
35.942596,-4.971358,117562166,0.18410601,0.138313,0.14174187,0.1502144,0.01302229,0.0060422,3,1,0,0,18.64191534,17.22069632,17.60693721,16.92194706,GAMA,0.14975,-9.999,1.03497813,1.42121902,1.71996828,0.38624089,0.68499015,0.29874926,112108071
35.953167,-4.680946,117548204,0.20042001,0.20042001,0.20042001,0.20042001,0.001,0.001,3,1,0,0,19.88861106,19.15173847,19.37915045,19.0428402,GAMA,0.20042,-9.999,0.50946061,0.73687259,0.84577086,0.22741198,0.33631025,0.10889827,110486852
36.801802,-4.578138,117483102,0.33314499,0.15129501,0.06206997,0.06652758,0.00119813,0.00139607,3,1,0,0,19.30393677,18.07611345,18.48428791,17.74760152,GAMA,0.07561,-9.999,0.81964886,1.22782332,1.55633525,0.40817446,0.73668639,0.32851193,104686600
36.342293,-4.692336,117548767,0.26255,0.26255,0.26255,0.26255,0.001,0.001,3,1,0,0,20.15786987,19.5272227,19.6966749,19.52685836,GAMA,0.26255,-9.999,0.46119497,0.63064717,0.63101151,0.1694522,0.16981654,0.00036434,112090457
36.472045,-4.653805,118640489,0.22615001,0.22615001,0.23891613,0.23974736,0.01264397,0.01336687,3,1,0,0,20.47078526,19.31165245,19.66617049,19.11087815,GAMA,0.20536,-9.999,0.80461477,1.15913281,1.35990711,0.35451804,0.55529234,0.2007743,101121106
36.500275,-4.472054,117478198,0.1521,0.1521,0.20319796,0.20806336,0.01702373,0.01457788,3,1,0,0,20.50003795,19.4607926,19.79936343,19.28049832,GAMA,0.13897,-9.999,0.70067452,1.03924535,1.21953963,0.33857083,0.51886511,0.18029428,114443397
36.777507,-5.478251,118903808,0.14101,0.14101,0.23063171,0.23398446,0.00404227,0.00556675,3,1,0,0,20.29214115,18.94810721,19.33576277,18.67342062,GAMA,0.31727,-9.999,0.95637838,1.34403394,1.61872053,0.38765556,0.66234215,0.27468659,93874486
